neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bedrooms,beds,amenities,square_feet,price,cleaning_fee,review_scores_rating
,37.73062976669565,-122.4894439973423,House,Private room,2,2.5,1.0,3.0,{},,$700.00,,
Lakeshore,37.71823340511303,-122.4811631989744,Apartment,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",Heating,""Family/kid friendly"",Essentials,Hangers,""Hair dryer""}",,$317.00,$129.00,
,37.714758938734434,-122.47325062275243,Apartment,Shared room,1,1.0,1.0,1.0,"{Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$29.00,,73.0
,37.73522504462948,-122.48099179067049,House,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad,""Private entrance""}",,$88.00,$45.00,100.0
Lakeshore,37.71480015887509,-122.47303151922137,Apartment,Private room,2,2.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",Gym,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",,$65.00,$20.00,84.0
Lakeshore,37.729018327279135,-122.4811570408884,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Elevator in building"",Heating,""Family/kid friendly"",""Smoke detector"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$160.00,,
Lakeshore,37.717451864023936,-122.48423097800604,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",Gym,""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",,$164.00,$25.00,93.0
,37.7163740341347,-122.498607392831,Apartment,Entire home/apt,2,1.0,0.0,2.0,"{TV,Internet,""Wireless Internet"",Pool,Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,""translation missing: en.hosting_amenity_50""}",,$120.00,$30.00,84.0
Lakeshore,37.73337004483083,-122.49159514469423,House,Private room,1,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Free parking on premises"",""Smoking allowed"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad,""Private entrance""}",,$77.00,$45.00,99.0
Lakeshore,37.71485281141715,-122.47367122670569,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$90.00,,99.0
Lakeshore,37.73100214943675,-122.47932055751991,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets allowed"",""Indoor fireplace"",Heating,""Family/kid friendly"",""Suitable for events"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$225.00,$125.00,99.0
Lakeshore,37.73412037972809,-122.47902268872795,House,Entire home/apt,7,2.0,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$295.00,$100.00,95.0
Lakeshore,37.71593971714381,-122.47941670746172,House,Private room,1,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",,$86.00,$100.00,90.0
Lakeshore,37.71592053043671,-122.48390475673963,Apartment,Private room,1,1.0,1.0,1.0,"{""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,Shampoo,Hangers,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$22.00,$30.00,
,37.71164399405036,-122.48497067848726,Apartment,Private room,2,,1.0,,{},,$283.00,,
,37.71408989952839,-122.47269669705669,Apartment,Entire home/apt,12,2.0,2.0,6.0,"{TV,Internet,""Wireless Internet"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo}",,$295.00,$95.00,100.0
Lakeshore,37.71617471018728,-122.48381187075114,Townhouse,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",Essentials,Shampoo}",,$60.00,$5.00,93.0
Outer Sunset,37.73612033550754,-122.48005073570484,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50""}",,$200.00,$60.00,
,37.70871886771542,-122.48508557100565,Townhouse,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Pets live on this property"",Cat(s),""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$60.00,$10.00,100.0
,37.71965377572682,-122.4744003714942,Apartment,Private room,6,1.0,1.0,3.0,"{Internet,""Wireless Internet"",Kitchen,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Shampoo,""Hair dryer"",Iron}",,$60.00,$20.00,89.0
Lakeshore,37.72854385553596,-122.47977532315024,Apartment,Private room,2,1.0,1.0,1.0,{},,$150.00,,
Lakeshore,37.7159842028066,-122.49848079727877,Apartment,Entire home/apt,4,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Wheelchair accessible"",Pool,Kitchen,""Free parking on premises"",Gym,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50""}",,$150.00,$25.00,94.0
Lakeshore,37.717280748870024,-122.48159927435823,Apartment,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",Heating,""Smoke detector"",Essentials,""24-hour check-in"",""Laptop friendly workspace""}",,$82.00,$20.00,
Lakeshore,37.733516157260524,-122.4822822564842,House,Private room,4,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Gym,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad,Lockbox}",,$64.00,$70.00,96.0
Lakeshore,37.71656513540538,-122.49733163132528,Apartment,Entire home/apt,4,1.0,0.0,2.0,"{TV,""Wireless Internet"",Pool,Kitchen,""Free parking on premises"",Gym,Breakfast,""Elevator in building"",""Hot tub"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo}",,$99.00,$30.00,93.0
Lakeshore,37.72131876467997,-122.4735500013833,House,Entire home/apt,8,2.0,4.0,4.0,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",Breakfast,""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$298.00,$150.00,84.0
,37.71533900718885,-122.47284224582896,Apartment,Private room,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Hot tub"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$79.00,$35.00,92.0
Lakeshore,37.7173827054789,-122.48065472981827,Apartment,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Wireless Internet"",Kitchen,""Free parking on premises"",Gym,""Elevator in building"",""Family/kid friendly"",Essentials,""Hair dryer""}",,$317.00,$129.00,
Lakeshore,37.7335091310616,-122.48691327304716,House,Private room,3,1.5,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",Breakfast,Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""translation missing: en.hosting_amenity_50"",""Private entrance""}",,$87.00,$35.00,96.0
Lakeshore,37.717100767503325,-122.48083240634323,Apartment,Private room,1,1.0,1.0,1.0,"{""Wireless Internet"",Kitchen,Gym,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Laptop friendly workspace""}",,$45.00,,
Russian Hill,37.80091824127032,-122.415185743955,Apartment,Entire home/apt,6,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$650.00,,
North Beach,37.7994452977464,-122.41302593391448,Apartment,Entire home/apt,4,2.0,3.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$246.00,$200.00,93.0
,37.802757275484424,-122.4240682844441,Apartment,Entire home/apt,3,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",Heating,Washer,Dryer,Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$995.00,,
Russian Hill,37.796870593502454,-122.4185762950067,Apartment,Entire home/apt,1,1.0,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",""Wheelchair accessible"",Kitchen,Heating,""Fire extinguisher"",Shampoo}",,$180.00,$50.00,100.0
North Beach,37.80202518874419,-122.41418828201357,House,Private room,2,1.5,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Pets allowed"",Heating,Washer,Dryer,Essentials}",,$120.00,,95.0
Chinatown,37.798189339507935,-122.4085394755734,Apartment,Private room,4,1.0,1.0,2.0,"{Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox,""Private living room""}",,$180.00,$100.00,100.0
Fisherman's Wharf,37.8051738822236,-122.41959953819777,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Smoking allowed"",Doorman,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",""Laptop friendly workspace""}",,$295.00,,
Fisherman's Wharf,37.80498718296376,-122.4240574806946,Condominium,Entire home/apt,5,2.5,2.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Doorman,Gym,Breakfast,""Elevator in building"",""Indoor fireplace"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$685.00,$150.00,
Russian Hill,37.79800981042328,-122.42177111872878,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$280.00,$50.00,98.0
North Beach,37.8010072885676,-122.41430393122693,Apartment,Entire home/apt,7,3.0,3.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Paid parking off premises"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Keypad}",,$600.00,$200.00,100.0
Russian Hill,37.80015060102409,-122.42100359794108,Loft,Entire home/apt,7,1.5,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$199.00,$145.00,94.0
Russian Hill,37.80150185213064,-122.4169270594765,Apartment,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Wireless Internet"",Kitchen,""Elevator in building"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""Lock on bedroom door"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$380.00,$60.00,100.0
Russian Hill,37.80101226419022,-122.42191046058538,Apartment,Entire home/apt,2,1.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""translation missing: en.hosting_amenity_50""}",,$155.00,$90.00,88.0
North Beach,37.79952550300992,-122.40968782696017,Apartment,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Pets live on this property"",Dog(s),Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",1200.0,$400.00,$50.00,
Russian Hill,37.80184703938091,-122.42090498512799,Condominium,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Laptop friendly workspace""}",,$185.00,$70.00,97.0
Fisherman's Wharf,37.80499090075818,-122.42116330641895,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Elevator in building""}",,$599.00,,
North Beach,37.80016929363053,-122.41243237403135,Apartment,Entire home/apt,4,1.5,2.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$250.00,$100.00,97.0
Russian Hill,37.80426453024715,-122.41665099578087,Condominium,Private room,3,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",226.0,$350.00,,96.0
Russian Hill,37.80081092936825,-122.42303178762012,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Pets allowed"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_50"",""Private entrance""}",,$500.00,,96.0
Russian Hill,37.79782285735996,-122.41521205439504,Apartment,Entire home/apt,3,1.0,1.0,2.0,"{TV,""Cable TV"",""Wireless Internet"",Kitchen,""Pets allowed"",Heating,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$198.00,$80.00,96.0
Russian Hill,37.797578579717324,-122.42040126699663,Apartment,Entire home/apt,4,1.0,2.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,""Smoke detector"",""Safety card"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$700.00,,100.0
Fisherman's Wharf,37.80520536917522,-122.42137113087662,Apartment,Entire home/apt,4,1.0,0.0,2.0,"{TV,""Cable TV"",""Wireless Internet"",""Wheelchair accessible"",Kitchen,""Elevator in building"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$180.00,,90.0
,37.800929731646725,-122.42003417710144,Apartment,Entire home/apt,6,2.0,2.0,3.0,"{TV,Internet,""Wireless Internet"",""Wheelchair accessible"",Kitchen,""Free parking on premises"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$399.00,$100.00,100.0
,37.80089509089828,-122.42409056679142,Apartment,Private room,2,1.0,1.0,1.0,{},,$210.00,,
North Beach,37.80042862413626,-122.41194467157787,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo}",,$220.00,$120.00,96.0
Fisherman's Wharf,37.80621099865735,-122.42139636406948,Apartment,Entire home/apt,6,1.0,2.0,3.0,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Elevator in building"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$300.00,,100.0
Russian Hill,37.79634660220358,-122.41979295994564,Apartment,Private room,2,1.0,1.0,1.0,"{""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,""Hair dryer"",Iron}",,$200.00,,
Russian Hill,37.80053429489678,-122.42316243328163,Apartment,Private room,2,2.0,1.0,1.0,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Elevator in building"",""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",Essentials,""Lock on bedroom door"",Hangers,Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$165.00,$35.00,93.0
North Beach,37.79802647863788,-122.4115091230638,House,Entire home/apt,4,2.0,2.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",Essentials,Shampoo}",,$185.00,$130.00,90.0
Russian Hill,37.7994136531721,-122.41507222667849,House,Entire home/apt,5,2.0,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Indoor fireplace"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""Self Check-In"",Lockbox}",,$750.00,$250.00,100.0
Russian Hill,37.80407186882773,-122.4178831649343,Apartment,Entire home/apt,3,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Hangers,Iron,""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50""}",,$195.00,$25.00,99.0
Russian Hill,37.804157792953866,-122.41870811557482,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Private entrance""}",,$185.00,$60.00,95.0
North Beach,37.8012911175187,-122.41428119596641,Apartment,Private room,1,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating}",,$89.00,,
North Beach,37.79969383418784,-122.41108833503445,Apartment,Private room,1,1.0,1.0,1.0,"{TV,""Wireless Internet"",""Air conditioning"",Kitchen,""Pets live on this property"",Cat(s),Heating,""Smoke detector""}",,$70.00,,
North Beach,37.797707040946634,-122.41320207066816,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Free parking on premises"",""Elevator in building"",Heating,Washer,Dryer,""Smoke detector"",""First aid kit"",""Fire extinguisher"",Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",,$250.00,$75.00,100.0
Russian Hill,37.80201882469274,-122.42338502947638,Apartment,Private room,1,1.0,1.0,1.0,"{""Cable TV"",Internet,""Wireless Internet"",Kitchen,""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher""}",,$150.00,$100.00,100.0
Russian Hill,37.79711800756286,-122.41547789861656,House,Entire home/apt,4,2.0,2.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",Kitchen,Heating,""Family/kid friendly"",Washer,Dryer,Essentials,Shampoo,Hangers,""Hair dryer"",Iron}",,$437.00,$150.00,100.0
Russian Hill,37.800581588343775,-122.42142911147396,Apartment,Entire home/apt,2,1.0,1.0,1.0,"{Internet,""Wireless Internet"",Kitchen,""Elevator in building"",Washer,Dryer,Essentials,Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,$200.00,$100.00,
Chinatown,37.7992316137968,-122.41016756005442,Apartment,Entire home/apt,4,1.0,1.0,2.0,"{TV,Internet,""Wireless Internet"",Kitchen,Heating,Washer,Dryer,""Fire extinguisher"",Essentials,Shampoo,Hangers,""Laptop friendly workspace""}",,$200.00,,90.0
Fisherman's Wharf,37.806304071418474,-122.42387863400543,Loft,Entire home/apt,8,4.0,3.0,4.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Doorman,Breakfast,""Elevator in building"",""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,""Family/kid friendly"",Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace""}",,"$6,000.00",,
Russian Hill,37.79936289602735,-122.41754870382492,Apartment,Entire home/apt,8,1.0,3.0,3.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,""Smoking allowed"",""Pets allowed"",Heating,""Family/kid friendly"",""Suitable for events"",""Smoke detector"",""Carbon monoxide detector"",""Fire extinguisher"",Essentials,Shampoo,""24-hour check-in"",Hangers,""Laptop friendly workspace""}",,"$1,300.00",,
Russian Hill,37.80399582906672,-122.4173885102152,Condominium,Private room,2,1.0,1.0,1.0,"{TV,""Cable TV"",Internet,""Wireless Internet"",""Air conditioning"",Kitchen,Breakfast,""Indoor fireplace"",""Buzzer/wireless intercom"",Heating,Washer,Dryer,""Smoke detector"",""Carbon monoxide detector"",""First aid kit"",""Safety card"",""Fire extinguisher"",Essentials,Shampoo,""Lock on bedroom door"",""24-hour check-in"",Hangers,""Hair dryer"",Iron,""Laptop friendly workspace"",""translation missing: en.hosting_amenity_49"",""translation missing: en.hosting_amenity_50"",""Self Check-In"",Lockbox}",,$165.00,,99.0
,37.79762338232392,-122.42222622783484,Apartment,Private room,1,1.0,,,"{""Wireless Internet"",Kitchen,""Smoke detector"",""Carbon monoxide detector"",""Lock on bedroom door"",""translation missing: en.hosting_amenity_49""}",,$40.00,$40.00,93.0
